Site,Quadrat,Year,Acropora,Agaricia,Colpophyllia,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllastrea,Madracis,Manicina,Meandrina,Montastraea,Mycetophyllia,Porites,Scolymia,Siderastrea,Stephanocoenia,Orbicella
Tektite East,33,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,34,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,35,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,36,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,37,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
Tektite East,38,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0
Tektite East,39,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
Tektite East,40,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,2,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Tektite East,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,5,2014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,6,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,7,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
Tektite East,9,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,10,2014,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,12,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,13,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,16,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,17,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,18,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,19,2014,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0
Tektite East,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,22,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,24,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,25,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,27,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,28,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0
Tektite East,29,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,30,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
Tektite East,31,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Tektite East,32,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
Tektite East,33,2014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
Tektite East,34,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,35,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,36,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,37,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,38,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,39,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,40,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Tektite East,5,2015,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1,0,0
Tektite East,6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,7,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,8,2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,9,2015,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,10,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,11,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0
Tektite East,12,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,13,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,14,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,15,2015,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,16,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,17,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,18,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,19,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,20,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,21,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,23,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,24,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,25,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,27,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0
Tektite East,28,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,29,2015,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,30,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,31,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,32,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,33,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,36,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
Tektite East,37,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,38,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,39,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Tektite East,40,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,1,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,2,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,3,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,4,2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,5,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,6,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,10,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
Tektite East,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,12,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,15,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,17,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,18,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,19,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,20,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,21,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,24,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,25,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,26,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,27,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,30,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,31,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,32,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,33,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Tektite East,34,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,35,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,36,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,38,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,39,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0
Tektite East,40,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Tektite East,1,2017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,2,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,3,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
Tektite East,6,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
Tektite East,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite East,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Tektite East,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,13,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,14,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Tektite East,15,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,16,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,17,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,18,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,19,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,20,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,22,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,24,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,25,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,26,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,27,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
Tektite East,28,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,29,2017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Tektite East,30,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,31,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Tektite East,32,2017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,33,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,34,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,35,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,36,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Tektite East,37,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite East,38,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0
Tektite East,39,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Tektite East,40,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Tektite East,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,4,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,5,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0
Tektite East,6,2018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,7,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Tektite East,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,13,2018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,4,0,0
Tektite East,14,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0
Tektite East,15,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite East,16,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,17,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,18,2018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,19,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,20,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,21,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,23,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,24,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,25,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,26,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,27,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,29,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,30,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,31,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,32,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,33,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,34,2018,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,35,2018,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,36,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,37,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,38,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0
Tektite East,39,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,40,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,1,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,3,2019,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,5,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0
Tektite East,6,2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Tektite East,9,2019,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0
Tektite East,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite East,12,2019,0,1,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0
Tektite East,13,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,14,2019,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,3,0,0
Tektite East,15,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0
Tektite East,16,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite East,17,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,18,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,19,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,20,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,21,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,22,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,23,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,24,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,25,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,26,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,27,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,28,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,29,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,30,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,31,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,32,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,33,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,34,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
Tektite East,35,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Tektite East,36,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite East,37,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Tektite East,38,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,39,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,40,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,1,2020,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,2,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1
Tektite East,3,2020,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0
Tektite East,5,2020,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,6,0,0
Tektite East,6,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,7,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0
Tektite East,8,2020,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0
Tektite East,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,10,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0
Tektite East,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite East,12,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite East,13,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite East,14,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0
Tektite East,15,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,16,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Tektite East,17,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,18,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,19,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,21,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,22,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,23,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,24,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,25,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,26,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,27,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite East,28,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,29,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,30,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite East,31,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,32,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite East,33,2020,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite East,34,2020,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,3,0,0
Tektite East,35,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
